"CWNS_ID","FACILITY_ID","STATE_CODE","HUC","WATERSHED_NAME","WATERSHED_PRIMARY_FLAG"
"55000000296",3613076,WI,"07070003",Castle Rock,Y
"12000092004",1239614,FL,"03080202",Cape Canaveral,Y
"05000321001",1237652,AR,"11010005",Buffalo,Y
"15000003022",1123275,HI,"20060000",Oah,Y
"26000000008",3612336,MI,"04050004",Upper Grand,Y
"42005050001",1196527,PA,"05010009",Lower Allegheny,Y
"38000007002",3282954,ND,"10110101",Lake Sakakawea,Y
"34007154001",1073877,NJ,"02040201",Crosswicks-Neshaminy,Y
"51000000149",3612777,VA,"06010101",North Fork Holston,
"25000101001",1092396,MA,"01070006",Merrimack River,Y
"34003479001",1073659,NJ,"02040301",Mullica-Toms,Y
"05000084001",1104921,AR,"11010003",Bull Shoals Lake,Y
"34001377001",1073445,NJ,"02030103",Hackensack-Passaic,Y
"30000095001",1159155,MT,"10050004",Middle Milk,Y
"33000146002",3542453,NH,"01080101",Upper Connecticut,Y
"54001713001",1094850,WV,"05020002",West Fork,Y
"13000000817",3613020,GA,"03070103",Upper Ocmulgee,Y
"46000000029",3613120,SD,"10170203",Lower Big Sioux,Y
"25000095004",3612649,MA,"01090001",Charles,Y
"49000032001",1170389,UT,"16010201",Bear Lake,Y
"51000010017",3540538,VA,"02080203",Middle James-Buffalo,Y
"55000000320",3613137,WI,"07030001",Upper St. Croix,Y
"46000016001",1179122,SD,"10130306",Lower Moreau,Y
"13000000820",3613145,GA,"03070103",Upper Ocmulgee,Y
"12000017005",3239410,FL,"03090206",Florida Southeast Coast,Y
"09000620001",1071839,CT,"01100004",Quinnipiac,Y
"49000186001",1170528,UT,"14060008",Lower Green,Y
"26000000012",3612583,MI,"04090004",Detroit,Y
"06000000313",3613126,CA,"18060013",Santa Barbara Coastal,Y
"12000000133",3612425,FL,"03090206",Florida Southeast Coast,Y
"55000000250",3612736,WI,"04030204",Lower Fox,Y
"05000328001",1105151,AR,"08040202",Lower Ouachita-Bayou De Loutre,Y
"13000000768",3612726,GA,"03110203",Withlacoochee,Y
"51070000018",3515278,VA,"06010101",North Fork Holston,Y
"27000000052",3609046,MN,"09020305",Clearwater,Y
"46000000027",3612326,SD,"10170102",Vermillion,
"46000000027",3612326,SD,"10160003",Upper James,
"46000000027",3612326,SD,"10140102",Bad,
"46000000027",3612326,SD,"10150001",Ponca,
"46000000027",3612326,SD,"10150004",Middle Niobrara,
"46000000027",3612326,SD,"10140203",Little White,
"46000000027",3612326,SD,"10160005",Mud,
"46000000027",3612326,SD,"10120107",Beaver,
"46000000027",3612326,SD,"10130302",South Fork Grand,
"46000000027",3612326,SD,"10130106",West Missouri Coteau,
"34001197011",442484,NJ,"02030101",Lower Hudson,Y
"37000000279",3612638,NC,"03010205",Albemarle,Y
"50000000118",3613115,VT,"02010003",Winooski,Y
"55000000325",3613144,WI,"04030202",Wolf,Y
"25000020003",3609867,MA,"01090001",Charles,Y
"33000256001",3541296,NH,"01070006",Merrimack River,Y
"37000000234",3612386,NC,"06010203",Tuckasegee,Y
"25000392001",3081389,MA,"01080203",Deerfield,Y
"55000000278",3613040,WI,"07070006",Kickapoo,Y
"51000010108",3542017,VA,"02080102",Great Wicomico-Piankatank,Y
"55000000064",3320690,WI,"07120006",Upper Fox,Y
"18000008044",418848,IN,"05120203",Eel,Y
"37000000240",3612402,NC,"03020202",Middle Neuse,Y
"37000000244",3612407,NC,"03010107",Lower Roanoke,Y
"21000184001",1139623,KY,"06040006",Lower Tennessee,Y
"46000000034",3613141,SD,"10160011",Lower James,Y
"05000130001",1104963,AR,"08040102",Upper Ouachita,Y
"05000013001",1104877,AR,"08040203",Upper Saline,Y
"53001955001",1238912,WA,"17020011",Wenatchee,Y
"46000292001",1179245,SD,"10120109",Middle Cheyenne-Spring,Y
"39000000252",3613283,OH,"05040004",Muskingum,Y
"23000032001",1142466,ME,"01020004",Piscataquis,Y
"05000353001",1105168,AR,"11010010",Spring,Y
"54000000189",3613445,WV,"05030203",Little Kanawha,Y
"54000000192",3613448,WV,"05020003",Upper Monongahela,Y
"34003414011",442803,NJ,"02040301",Mullica-Toms,Y
"34001167011",442427,NJ,"02030104",Sandy Hook-Staten Island,Y
"34008504011",442645,NJ,"02040105",Middle Delaware-Musconetcong,Y
"54000000132",3613365,WV,"02070001",South Branch Potomac,Y
"44000000064",3613560,RI,"01090005",Pawcatuck-Wood,Y
"21000092003",3522078,KY,"05100201",North Fork Kentucky,Y
"39000000273",3613780,OH,"05040005",Wills,Y
"54000000115",3613343,WV,"05050005",Gauley,Y
"35200900004",3504260,NM,"13030102",El Paso-Las Cruces,Y
"23000146001",1142583,ME,"01050002",Maine Coastal,Y
"34001269011",442609,NJ,"02030103",Hackensack-Passaic,Y
"72000000039",3613319,PR,"21010003",Culebrinas-Guanajibo,Y
"34001174011",442442,NJ,"02030104",Sandy Hook-Staten Island,Y
"72000000046",3613586,PR,"21010005",Eastern Puerto Rico,Y
"39006433001",1081452,OH,"05040006",Licking,Y
"39000000274",3613781,OH,"05040001",Tuscarawas,Y
"42000000165",3613808,PA,"05010007",Conemaugh,Y
"54000000193",3613449,WV,"05030106",Upper Ohio-Wheeling,Y
"34005428011",442829,NJ,"02040206",Cohansey-Maurice,Y
"55009937001",1207005,WI,"04030202",Wolf,Y
"38000361002",3530776,ND,"09020105",Western Wild Rice,Y
"24000009001",1214172,MD,"02070009",Monocacy,Y
"48004122011",3514356,TX,"12030102",Lower West Fork Trinity,Y
"05000028001",1104899,AR,"08020203",Lower St. Francis,Y
"05000000089",3613416,AR,"11010004",Middle White,Y
"24000300039",1214448,MD,"02070008",Middle Potomac-Catoctin,Y
"21000071002",372726,KY,"05100205",Lower Kentucky,Y
"13000000190",3607121,GA,"03060102",Tugaloo,Y
"48000000429",3613890,TX,"12020002",Middle Neches,Y
"05000000067",3613160,AR,"08040203",Upper Saline,Y
"34005279011",442625,NJ,"02040206",Cohansey-Maurice,Y
"55001560001",1206227,WI,"07050005",Lower Chippewa,Y
"13000000237",3607168,GA,"03070105",Little Ocmulgee,Y
"02000114005",3613658,AK,"19020301",Lower Kenai Peninsula,Y
"13000000826",3613201,GA,"03070102",Lower Oconee,Y
"31001910001",1230245,NE,"10240008",Big Nemaha,Y
"13000000112",3607025,GA,"03060109",Lower Savannah,Y
"48000000470",3613952,TX,"12070201",Leon,Y
"48000000471",3613954,TX,"12090106",Middle Colorado,Y
"51000000247",3613698,VA,"02080207",Appomattox,Y
"30000047001",1159115,MT,"17010204",Middle Clark Fork,Y
"55000000327",3613184,WI,"07030005",Lower St. Croix,Y
"04000000162",3613491,AZ,"15050301",Upper Santa Cruz,Y
"54000000246",3613516,WV,"05020004",Cheat,Y
"34005086011",2889964,NJ,"02040206",Cohansey-Maurice,Y
"51000072001",1235965,VA,"03010102",Middle Roanoke,Y
"13000000116",3607029,GA,"03060202",Lower Ogeechee,Y
"13000000115",3607028,GA,"03070107",Ohoopee,Y
"05000009002",1104869,AR,"08020204",Little River Ditches,Y
"05000303001",1105130,AR,"08040102",Upper Ouachita,Y
"01000074001",1101906,AL,"03140107",Perdido Bay,Y
"34003436011",442839,NJ,"02040301",Mullica-Toms,Y
"34006072014",442669,NJ,"02040202",Lower Delaware,Y
"24000000067",3613982,MD,"02080111",Western Lower Delmarva,
"24000000067",3613982,MD,"02070007",Shenandoah,
"34000000029",3613988,NJ,"02030104",Sandy Hook-Staten Island,
"34000000029",3613988,NJ,"02040301",Mullica-Toms,
"34000000029",3613988,NJ,"02030202",Southern Long Island,
"34000000029",3613988,NJ,"02030101",Lower Hudson,
"17000000139",3613994,IL,"07090005",Lower Rock,Y
"05000024001",1104895,AR,"11010014",Little Red,Y
"39006611005",1081465,OH,"05060002",Lower Scioto,Y
"78020100005",3538918,VI,"21020001",St. John-St. Thomas,Y
"05000000102",3613793,AR,"11010005",Buffalo,Y
"42000000167",3613810,PA,"02050305",Lower Susquehanna-Swatara,Y
"42000000185",3613828,PA,"02050107",Upper Susquehanna-Lackawanna,Y
"39000133008",3538917,OH,"04120200",Lake Erie,Y
"55001920001",1206265,WI,"04030101",Manitowoc-Sheboygan,Y
"38000000111",3613260,ND,"10110101",Lake Sakakawea,Y
"49000000139",3613322,UT,"16020101",Upper Weber,Y
"54000000103",3613329,WV,"05030201",Little Muskingum-Middle Island,Y
"39008920101",3542536,OH,"05040001",Tuscarawas,Y
"26007001048",465541,MI,"04060104",Betsie-Platte,Y
"51000010182",3541498,VA,"02070008",Middle Potomac-Catoctin,Y
"34001450011",442853,NJ,"02030103",Hackensack-Passaic,Y
"24000052002",3515937,MD,"02070008",Middle Potomac-Catoctin,Y
"06000000260",3611384,CA,"18020111",Lower American,Y
"49000000143",3613462,UT,"16010203",Little Bear-Logan,Y
"54000000211",3613469,WV,"05050006",Upper Kanawha,Y
"49000255001",1170590,UT,"14010005",Colorado Headwaters-Plateau,Y
"72000004002",1144034,PR,"21010004",Southern Puerto Rico,Y
"06000000253",3611377,CA,"18040001",Middle San Joaquin-Lower Chowchilal,Y
"05000008003",1104867,AR,"08040201",Lower Ouachita-Smackover,Y
"34001331011",442691,NJ,"02030101",Lower Hudson,Y
"34001328011",442686,NJ,"02030103",Hackensack-Passaic,Y
"48000000479",3613963,TX,"11100103",Coldwater,Y
"54000000277",3613553,WV,"05070101",Upper Guyandotte,Y
"44000000062",3613558,RI,"01090004",Narragansett,Y
"49000000162",3613645,UT,"14070004",Dirty Devil,
"49000000162",3613645,UT,"16020302",Pine Valley,
"49000000162",3613645,UT,"14060005",Lower Green-Desolation Canyon,
"49000000162",3613645,UT,"15010003",Kanab,
"49000000162",3613645,UT,"15010013",Meadow Valley Wash,
"49000000162",3613645,UT,"16020308",Northern Great Salt Lake Desert,
"49000000162",3613645,UT,"16030004",San Pitch,
"49000000162",3613645,UT,"16020307",Pilot-Thousand Springs,
"49000000162",3613645,UT,"16030001",Upper Sevier,
"24000000045",3613656,MD,"02060003",Gunpowder-Patapsco,Y
"24000000052",3613869,MD,"02070008",Middle Potomac-Catoctin,Y
"20000755001",2919151,KS,"10290102",Lower Marais Des Cygnes,Y
"05000146001",1104978,AR,"08020203",Lower St. Francis,Y
"55005300003",431537,WI,"07090002",Crawfish,Y
"28001400001",1233757,MS,"03180002",Middle Pearl-Strong,Y
"51000010046",3541171,VA,"06010206",Powell,Y
"34003524011",442698,NJ,"02040301",Mullica-Toms,Y
"42000000223",3613978,PA,"02050204",Bald Eagle,Y
"50000000134",3613991,VT,"02010001",Lake George,Y
"50000000124",3613636,VT,"02010001",Lake George,Y
"35000000182",3613647,NM,"13060001",Pecos Headwaters,Y
"05000000111",3614037,AR,"08040101",Ouachita Headwaters,Y
"48000000496",3614056,TX,"11140101",Bois D'arc-Island,Y
"48000000506",3614067,TX,"12090206",Pedernales,Y
"34002508011",442761,NJ,"02030105",Raritan,Y
"05000000092",3613431,AR,"11110201",Frog-Mulberry,
"48001097700",3542462,TX,"12100302",Medina,Y
"20000193006",3516416,KS,"11030013",Middle Arkansas-Slate,Y
"50000000093",3612546,VT,"01080102",Passumpsic,
"54000000215",3613475,WV,"05030203",Little Kanawha,Y
"34001355011",442720,NJ,"02030103",Hackensack-Passaic,Y
"34002517012",442786,NJ,"02030104",Sandy Hook-Staten Island,Y
"27000000203",3613508,MN,"09030002",Vermilion,Y
"72000003002",1144027,PR,"21010003",Culebrinas-Guanajibo,Y
"26007001171",3522840,MI,"04090004",Detroit,Y
"54000000157",3613392,WV,"05030201",Little Muskingum-Middle Island,Y
"13000050001",1109039,GA,"03150105",Upper Coosa,Y
"21000025011",1139492,KY,"05140102",Salt,Y
"49000050001",1170405,UT,"16020204",Jordan,Y
"54000000262",3613537,WV,"05020002",West Fork,Y
"44000000065",3613561,RI,"01090005",Pawcatuck-Wood,Y
"39000000155",3608994,OH,"04100011",Sandusky,Y
"15000007007",3613664,HI,"20070000",Kauai,Y
"55004910001",1206675,WI,"04040002",Pike-Root,Y
"05000000112",3614039,AR,"08020302",Cache,Y
"21000387001",1139776,KY,"06040006",Lower Tennessee,Y
"54000000134",3613367,WV,"05050003",Greenbrier,Y
"24000100001",1214429,MD,"02070008",Middle Potomac-Catoctin,Y
"10000019001",1066468,DE,"02040202",Lower Delaware,Y
"51000010099",3541840,VA,"03010106",Roanoke Rapids,Y
"05000624001",1105425,AR,"11140108",Mountain Fork,Y
"05000000077",3613210,AR,"11140203",Loggy Bayou,Y
"49000000122",3613238,UT,"14010005",Colorado Headwaters-Plateau,Y
"05000703001",1105499,AR,"11140109",Lower Little,Y
"28000000080",3613361,MS,"03170005",Lower Leaf,
"28000000080",3613361,MS,"08070205",Tangipahoa,
"28000000080",3613361,MS,"03170008",Escatawpa,
"28000000080",3613361,MS,"03160201",Middle Tombigbee-Chickasaw,
"28000000080",3613361,MS,"08010207",Upper Hatchie,
"28000000080",3613361,MS,"08010208",Lower Hatchie,
"23000429001",3513496,ME,"01050002",Maine Coastal,Y
"49000000152",3613580,UT,"14060003",Duchesne,Y
"48000000533",3614098,TX,"12010001",Upper Sabine,Y
"48000000534",3614099,TX,"11090106",Middle Canadian-Spring,Y
"34008232011",442549,NJ,"02040105",Middle Delaware-Musconetcong,Y
"27000000184",3611650,MN,"04010101",Baptism-Brule,Y
"34002532011",442502,NJ,"02030105",Raritan,Y
"51000000292",3613743,VA,"02080207",Appomattox,Y
"39002200001",1080989,OH,"05040004",Muskingum,Y
"34009507023",3521723,NJ,"02040105",Middle Delaware-Musconetcong,Y
"13000000156",3607087,GA,"03060104",Broad,Y
"13000000347",3607278,GA,"03130006",Middle Flint,Y
"55009779001",1206949,WI,"07050001",Upper Chippewa,Y
"13000000272",3607203,GA,"03060201",Upper Ogeechee,Y
"55001350001",1206175,WI,"07060003",Grant-Little Maquoketa,Y
"20001601001",1130659,KS,"11030018",Lower Walnut River,Y
"23000113001",1142552,ME,"01050002",Maine Coastal,Y
"31001775001",1145994,NE,"10190018",Lower South Platte,
"72000000056",3613596,PR,"21010003",Culebrinas-Guanajibo,Y
"55009860001",1206979,WI,"07070003",Castle Rock,Y
"34006037011",442521,NJ,"02040202",Lower Delaware,Y
"21000274001",1139697,KY,"05110001",Upper Green,Y
"34001333011",442693,NJ,"02030103",Hackensack-Passaic,Y
"28000285001",1160252,MS,"03160201",Middle Tombigbee-Chickasaw,Y
"24000000056",3613882,MD,"02080109",Western Lower Delmarva,Y
"39010790001",2813760,OH,"05060002",Lower Scioto,Y
"13000000326",3607257,GA,"03070202",Little Satilla,Y
"38000276002",3530557,ND,"10160003",Upper James,Y
"05000000096",3613786,AR,"11010003",Bull Shoals Lake,Y
"42000000190",3613834,PA,"02070004",Conococheague-Opequon,Y
"13000000089",3606991,GA,"03070101",Upper Oconee,Y
"13000000141",3607054,GA,"03130002",Middle Chattahoochee-Lake Harding,Y
"55000270001",1206057,WI,"07060003",Grant-Little Maquoketa,Y
"13000717001",1109543,GA,"03070101",Upper Oconee,Y
"21000000016",3613939,KY,"06010206",Powell,
"21000000016",3613939,KY,"06040006",Lower Tennessee,
"21000000016",3613939,KY,"05110002",Barren,
"21000000016",3613939,KY,"08010100",Lower Mississippi-Memphis,
"21000000016",3613939,KY,"05130103",Upper Cumberland-Lake Cumberland,
"21000000016",3613939,KY,"05070204",Big Sandy,
"21000000016",3613939,KY,"05130105",Obey,
"72000002009",424303,PR,"21010002",Cibuco-Guajataca,Y
"05000464001",1105253,AR,"11140205",Bodcau Bayou,Y
"50000000131",3613861,VT,"04150403",,
"39008072033",3357993,OH,"05040001",Tuscarawas,Y
"34001215011",442519,NJ,"02030103",Hackensack-Passaic,Y
"72000000067",3613771,PR,"21010004",Southern Puerto Rico,Y
"05000696001",1105492,AR,"11110105",Poteau,Y
"55003110001",1206447,WI,"07070005",Lower Wisconsin,Y
"50000000128",3613640,VT,"02010002",Otter,Y
"06000000247",3611371,CA,"18020002",Upper Pit,
"06000000247",3611371,CA,"16040204",Massacre Lake,
"24000000057",3613883,MD,"02080110",Eastern Lower Delmarva,Y
"05009000002",1105585,AR,"11110103",Illinois,Y
"34006344011",442708,NJ,"02040202",Lower Delaware,Y
"24000067016",1214371,MD,"02060002",Chester-Sassafras,Y
"48000000475",3613959,TX,"13070007",Landreth-Monument Draws,Y
"51000010141",3540760,VA,"02070005",South Fork Shenandoah,Y
"51000010196",3541512,VA,"02080208",Hampton Roads,Y
"51000010229",3542075,VA,"02080106",Pamunkey,Y
"66000001005",1143952,GU,"99000001",Guam,Y
"54000000278",3613554,WV,"05020002",West Fork,Y
"21000341001",1139745,KY,"05140102",Salt,Y
"23000127001",1142565,ME,"01040002",Lower Androscoggin,Y
"44060008001",3538296,RI,"01090004",Narragansett,Y
"21000000015",3613930,KY,"05140102",Salt,Y
"21000000015",3613930,KY,"05110003",Middle Green,
"21000000015",3613930,KY,"05070202",Upper Levisa,
"21000000015",3613930,KY,"05090201",Ohio Brush-Whiteoak,
"21000000015",3613930,KY,"05140103",Rolling Fork,
"21000000015",3613930,KY,"05070203",Lower Levisa,
"21000000015",3613930,KY,"05140101",Silver-Little Kentucky,
"21000000015",3613930,KY,"05110005",Lower Green,
"21000000015",3613930,KY,"05100205",Lower Kentucky,
"48000000453",3613932,TX,"12100402",West Matagorda Bay,Y
"05000000068",3613173,AR,"11010003",Bull Shoals Lake,Y
"51000010078",3541524,VA,"03010204",Meheriin,Y
"39000000268",3613644,OH,"05060001",Upper Scioto,Y
"39001106001",1080867,OH,"04100006",Tiffin,Y
"37000000287",3614006,NC,"03040103",Lower Yadkin,
"37000000287",3614006,NC,"03020301",White Oak River,
"37000000287",3614006,NC,"06010106",Pigeon,
"37000000287",3614006,NC,"03040104",Upper Pee Dee,
"37000000287",3614006,NC,"06010203",Tuckasegee,
"37000000287",3614006,NC,"03020302",New River,
"05000335001",1105154,AR,"11110205",Cadron,Y
"23000010001",1142441,ME,"01040002",Lower Androscoggin,Y
"54000000197",3613454,WV,"05050005",Gauley,Y
"54000000219",3613480,WV,"02070002",North Branch Potomac,Y
"13000000670",3611497,GA,"03130005",Upper Flint,Y
"48002036003",3340002,TX,"12110205",Baffin Bay,Y
"44000008001",1144290,RI,"01090004",Narragansett,Y
"13000081001",1109084,GA,"03150108",Upper Tallapoosa,Y
"24000000066",3613968,MD,"02060003",Gunpowder-Patapsco,
"04000000158",3613123,AZ,"15050202",Upper San Pedro,Y
"51000000210",3613188,VA,"02070010",Middle Potomac-Anacostia-Occoquan,Y
"21000101001",1139565,KY,"05100205",Lower Kentucky,Y
"35000030005",2925430,NM,"13020101",Upper Rio Grande,Y
"54000000248",3613519,WV,"05050006",Upper Kanawha,Y
"44000000067",3613563,RI,"01090004",Narragansett,Y
"51000071002",1192657,VA,"03010102",Middle Roanoke,Y
"31000000036",3613986,NE,"10200202",Lower Platte,
"31000000036",3613986,NE,"10270205",Lower Big Blue,
"31000000036",3613986,NE,"10230001",Blackbird-Soldier,
"31000000036",3613986,NE,"10150007",Lower Niobrara,
"31000000036",3613986,NE,"10240004",Nishnabotna,
"31000000036",3613986,NE,"10190016",Lower Lodgepole,
"31000000036",3613986,NE,"10200103",Middle Platte-Prairie,
"31000000036",3613986,NE,"10210003",Lower Middle Loup,Y
"31000000036",3613986,NE,"10210001",Upper Middle Loup,
"31000000036",3613986,NE,"10180014",Lower North Platte,
"10000000004",3613987,DE,"02040207",Broadkill-Smyrna,
"21000092002",1139557,KY,"05100201",North Fork Kentucky,Y
"54000000127",3613358,WV,"05050009",Coal,Y
"50000000088",3612533,VT,"01080106",Black-Ottauquechee,
"13000000234",3607165,GA,"03130001",Upper Chattahoochee,Y
"05000783001",3210271,AR,"11140109",Lower Little,Y
"24061111181",3542558,MD,"02070010",Middle Potomac-Anacostia-Occoquan,Y
"05000559001",1105360,AR,"08020303",Lower White,Y
"17000530002",3541536,IL,"07120003",Chicago,Y
"39006727001",1081472,OH,"05060001",Upper Scioto,Y
"20000925001",1130437,KS,"11070203",Lower Cottonwood,Y
"42000000260",3614138,PA,"05010007",Conemaugh,Y
"42000000262",3614140,PA,"02050106",Upper Susquehanna-Tunkhannock,Y
"01000000181",3613357,AL,"03150201",Upper Alabama,Y
"21000083001",1139547,KY,"05130101",Upper Cumberland,Y
"02000117001",1104798,AK,"19020201",Eastern Prince William Sound,Y
"54000000146",3613380,WV,"05020004",Cheat,Y
"28000000081",3613393,MS,"08030202",Tallahatchie,
"28000000081",3613393,MS,"03160103",Buttahatchee,
"28000000081",3613393,MS,"08030207",Big Sunflower,
"28000000081",3613393,MS,"08030203",Yocona,
"28000000081",3613393,MS,"08030206",Upper Yazoo,
"28000000081",3613393,MS,"08060205",Homochitto,
"28000000081",3613393,MS,"03160106",Middle Tombigbee-Lubbub,
"28000000081",3613393,MS,"08010210",Wolf,
"28000000081",3613393,MS,"03180004",Lower Pearl,
"28000000081",3613393,MS,"08030208",Lower Yazoo,
"54002501002",3513302,WV,"05030106",Upper Ohio-Wheeling,Y
"54005001002",3513319,WV,"05090102",Twelvepole,Y
"54001013010",3513457,WV,"05050006",Upper Kanawha,Y
"55009902001",1206991,WI,"04030201",Upper Fox,Y
"54000000250",3613521,WV,"02070007",Shenandoah,Y
"42000000229",3614105,PA,"02050106",Upper Susquehanna-Tunkhannock,Y
"24000000082",3614151,MD,"02060005",Choptank,Y
"05000020001",1104888,AR,"08020100",Lower Mississippi-Helena,Y
"39000000257",3613410,OH,"05060001",Upper Scioto,Y
"04001503001",3538076,AZ,"15030101",Havasu-Mohave Lakes,Y
"10000001003",1066389,DE,"02060008",Nanticoke,Y
"34001452011",442864,NJ,"02030104",Sandy Hook-Staten Island,Y
"01000161001",1101992,AL,"03150106",Middle Coosa,Y
"49000000145",3613566,UT,"16020101",Upper Weber,Y
"05000000091",3613425,AR,"11110205",Cadron,Y
"05000304001",1105131,AR,"11070208",Elk,Y
"20001126001",1130516,KS,"10260008",Lower Smoky Hill,Y
"23000034002",3518176,ME,"01050002",Maine Coastal,Y
"34001116011",442868,NJ,"02030103",Hackensack-Passaic,Y
"19000000205",3613606,IA,"07060004",Turkey,Y
"15000009002",1123287,HI,"20020000",Maui,Y
"13000000252",3607183,GA,"03070106",Altamaha,Y
"05000000070",3613178,AR,"08040101",Ouachita Headwaters,Y
"38000000115",3613312,ND,"09020104",Upper Red,Y
"48000000536",3614111,TX,"12030101",Upper West Fork Trinity,Y
"34008247011",442572,NJ,"02040105",Middle Delaware-Musconetcong,Y
"34001309011",442671,NJ,"02030104",Sandy Hook-Staten Island,Y
"28000000079",3613349,MS,"08030206",Upper Yazoo,Y
"04000000166",3613774,AZ,"15040007",San Carlos,Y
"05000304002",395481,AR,"11110103",Illinois,Y
"54000000264",3613539,WV,"05050002",Middle New,Y
"34008439011",2919772,NJ,"02040105",Middle Delaware-Musconetcong,Y
"44000007001",1144289,RI,"01090003",Blackstone,Y
"39004263002",3518997,OH,"05030204",Hocking,Y
"21000102001",1139566,KY,"06040006",Lower Tennessee,Y
"34005318011",442680,NJ,"02040206",Cohansey-Maurice,Y
"72000003003",1144028,PR,"21010003",Culebrinas-Guanajibo,Y
"55003105001",1206433,WI,"04040003",Milwaukee,Y
"23000419001",3513472,ME,"01020005",Lower Penobscot,Y
"34006224011",442534,NJ,"02040202",Lower Delaware,Y
"42000000184",3613827,PA,"02050107",Upper Susquehanna-Lackawanna,Y
"48000000495",3614055,TX,"12070101",Lower Brazos-Little Brazos,Y
"34001378011",442748,NJ,"02030103",Hackensack-Passaic,Y
"24000000072",3614008,MD,"02060006",Patuxent,
"24000000072",3614008,MD,"02060001",Upper Chesapeake Bay,
"24000000072",3614008,MD,"02070011",Lower Potomac,
"24000000072",3614008,MD,"02050306",Lower Susquehanna,
"24000000072",3614008,MD,"02060008",Nanticoke,
"24000000072",3614008,MD,"02070002",North Branch Potomac,
"24000000072",3614008,MD,"02080101",Lower Chesapeake Bay,
"24062111112",3542225,MD,"02080111",Western Lower Delmarva,Y
"55000720001",1206109,WI,"07090003",Pecatonica,Y
"42000000206",3613851,PA,"02050202",Sinnemahoning,Y
"13000000224",3607155,GA,"06020002",Hiwassee,Y
"35000028001",1145037,NM,"13030102",El Paso-Las Cruces,Y
"34002212011",442516,NJ,"02040301",Mullica-Toms,Y
"05000135001",1104968,AR,"08040103",Little Missouri,Y
"51000010219",3542016,VA,"02080103",Rapidan-Upper Rappahannock,Y
"54000000169",3613421,WV,"05030203",Little Kanawha,Y
"54000000173",3613426,WV,"05030106",Upper Ohio-Wheeling,Y
"05000000139",3614203,AR,"08020303",Lower White,Y
"13000000225",3607156,GA,"03070104",Lower Ocmulgee,Y
"51000000245",3613696,VA,"02080204",Rivanna,Y
"39005796001",1081319,OH,"05060003",Paint,Y
"24000000091",3614378,MD,"02060003",Gunpowder-Patapsco,Y
"50000043001",1094093,VT,"02010003",Winooski,Y
"34001350001",1073438,NJ,"02030103",Hackensack-Passaic,Y
"35000000198",3614349,NM,"13040100",Rio Grande-Fort Quitman,
"51000122001",1192703,VA,"06010102",South Fork Holston,Y
"39000351024",3509091,OH,"04100006",Tiffin,Y
"05000000189",3614258,AR,"11010001",Beaver Reservoir,Y
"50000016001",1094065,VT,"02010008",Lake Champlain,Y
"35000085001",1145096,NM,"11090101",Middle Canadian-Trujillo,Y
"05000000155",3614220,AR,"08020205",L'anguille,Y
"13000000254",3607185,GA,"03150105",Upper Coosa,Y
"53001350002",1180951,WA,"17090012",Lower Willamette,Y
"05000000192",3614261,AR,"11010003",Bull Shoals Lake,Y
"01000000196",3614302,AL,"03140301",Upper Conecuh,Y
"46000885001",1179424,SD,"10170201",Middle Big Sioux Coteau,Y
"24000000090",3614377,MD,"02060003",Gunpowder-Patapsco,Y
"39000364001",1080776,OH,"04110003",Ashtabula-Chagrin,Y
"49000252001",1170587,UT,"16020204",Jordan,Y
"51000304001",1192938,VA,"02080108",Lynnhaven-Poquoson,Y
"01000000192",3614298,AL,"03150203",Middle Alabama,Y
"21000018001",1139483,KY,"05090103",Little Scioto-Tygarts,Y
"28000645001",1160340,MS,"03180002",Middle Pearl-Strong,Y
"30000050001",1238239,MT,"10030102",Upper Missouri-Dearborn,Y
"34006012001",1073782,NJ,"02040202",Lower Delaware,Y
"01000000193",3614299,AL,"03160113",Lower Black Warrior,Y
"51000000226",3613677,VA,"02080208",Hampton Roads,Y
"34001089011",442735,NJ,"02030103",Hackensack-Passaic,Y
"25000081003",3609837,MA,"01090004",Narragansett,Y
"33000015003",3542053,NH,"01080201",Middle Connecticut,Y
"28001095001",1160445,MS,"03170006",Pascagoula,Y
"05000000137",3614201,AR,"08020205",L'anguille,Y
"13000643001",1109459,GA,"03130005",Upper Flint,Y
"48000000542",3614322,TX,"12030107",Cedar,Y
"49000318001",1170641,UT,"16020201",Utah Lake,Y
"05000000148",3614212,AR,"11010003",Bull Shoals Lake,Y
"05000000159",3614224,AR,"08040205",Bayou Bartholomew,Y
"35000000180",3613617,NM,"15020006",Upper Peurco,Y
"32000200902",3517952,NV,"16030006",Escalante Desert,
"32000200902",3517952,NV,"18080002",Madeline Plains,
"32000200902",3517952,NV,"16050103",Pyramid-Winnemucca Lakes,
"32000200902",3517952,NV,"16050104",Granite Springs Valley,
"32000200902",3517952,NV,"16020306",Southern Great Salt Lake Desert,
"32000200902",3517952,NV,"16040205",Thousand-Virgin,
"32000200902",3517952,NV,"16050101",Lake Tahoe,
"32000200902",3517952,NV,"18090102",Crowley Lake,
"32000200902",3517952,NV,"16050304",Walker Lake,
"32000200902",3517952,NV,"16060003",Southern Big Smoky Valley,
"32000200902",3517952,NV,"15010012",Muddy,
"32000200902",3517952,NV,"15030102",Piute Wash,
"32000200902",3517952,NV,"16060001",Dixie Valley,
"13000000202",3607133,GA,"03150102",Coosawattee,Y
